pair_ID	sentence_A	sentence_B	relatedness_score	SemEval_set
5029	A menina está borrifando as plantas com água	O homem está andando de cavalo	1.3	TRAIN
5030	A pessoa está andando de jet ski nas ondas	Uma mulher está andando em uma moto aquática	4.3	TRAIN
5031	Algumas adolescentes estão dançando para a câmera	Três meninas adolescentes estão dançando na sala	3.8	TRAIN
5032	Uma pessoa está fatiando uma cenoura em pedaços	Não tem nenhuma pessoa fatiando uma cenoura em pedaços	3.5	TRAIN
5033	O menino está tocando um instrumento musical	A mulher está despejando óleo na frigideira	1.0	TRAIN
5034	Uma mulher está andando a cavalo	Não tem nenhum homem atirando com armas	1.0	TRAIN
5035	Não tem nenhum rinoceronte pastando em um campo	Um rinoceronte está pastando em um campo	3.3	TRAIN
5036	Uma menina está usando uma camisa rosa que tem escrita branca e está ficando deitada na grama	A jovem e tranquila menina está deitada sobre a grama de camisa rosa	3.6	TRAIN
5037	A mulher está fatiando uma cebola com uma faca	Um homem está preparando um prato	2.2	TRAIN
5038	Duas crianças jovens estão jejuando	Duas crianças jovens estão comendo enroladinhos	2.8	TRAIN
5039	Um homem está despejando uma panela de molho de queijo em um prato ralado	A senhora está adicionando queijo ao molho	2.2	TRAIN
5040	O macaco está escovando um buldogue	Não tem nenhum macaco escovando o cachorro	2.5	TRAIN
5041	Um homem está fritando uma tortilha	Uma pessoa está fazendo um truque com alguns cartões	1.0	TRAIN
5042	Os meninos jovens estão brincando ao ar livre e o homem está sorrindo por perto	Um grupo de meninos em um quintal está brincando e um homem está de pé ao fundo	3.7	TRAIN
5043	Alguém está tocando o violão	Um homem está tocando um violão	4.6	TRAIN
5044	Um salto sobre a neve branca é muito atraente para os praticantes de snowboard	A pessoa que está praticando snowboard pula pelo ar	2.9	TRAIN
5045	Um homem está descansando	Um homem está fazendo exercícios	2.8	TRAIN
5046	Um homem negro de verde está andando em uma bicicleta	Um homem vestido de preto está andando de bicicleta	3.5	TRAIN
5047	Um homem está caminhando do lado de fora	Um homem está sentado	2.6	TRAIN
5048	Um gato está tocando um teclado	Não tem nenhum gato tocando um teclado	3.9	TRAIN
5049	Um homem com uma camisa de time está enterrando uma bola em um jogo de basquete	O jogador está perdendo a cesta e uma multidão está ao fundo	3.5	TRAIN
5050	Um homem está tocando um trompete	Um homem está guardando um trompete	4.1	TRAIN
5051	Não tem nenhum homem dirigindo uma moto pela cidade	Um homem está andando de moto	3.2	TRAIN
5052	A mulher com a faca não está fatiando uma pimenta	Uma mulher está fatiando uma pimenta verde	3.3	TRAIN
5053	Uma mulher está fatiando uma cenoura	Não tem nenhuma mulher fatiando uma cenoura	3.2	TRAIN
5054	Um cachorro castanho e branco está se movendo pela grama selvagem	Um cachorro branco e caramelo está correndo pela grama alta e verde	3.6	TRAIN
5055	Os corredores não estão correndo em torno de uma pista	Os corredores estão competindo em uma corrida	3.6	TRAIN
5056	Um menino está andando através de uma ponte	Um homem está andando devagar através de uma ponte feita de corda	3.4	TRAIN
5057	Um gato está comendo um pouco de milho	Um gato está comendo milho na espiga avidamente	4.7	TRAIN
5058	O gato está lambendo leite de um pires	Um pouco de leite está sendo bebido avidamente por um gato	4.4	TRAIN
5059	Um homem está caindo de um cavalo em uma pista e está jogado na natureza	O vaqueiro de calça azul e vermelha está sendo arremessado por um cavalo	3.1	TRAIN
5060	Um homem está dançando	Um homem está cantando	3.4	TRAIN
5061	Uma mulher está colocando dois ovos dentro de uma panela de água	Uma mulher está tirando dois ovos de uma panela com água	4.0	TRAIN
5062	Um homem e uma mulher estão sentados confortavelmente no banco	Duas pessoas grandes estão paradas perto de um banco do parque e não há nada entre elas	2.8	TRAIN
5063	Os gatos estão brincando um com o outro	Dois gatos estão deitados juntos	3.3	TRAIN
5064	Um homem está dirigindo um carro	Não há nenhum homem montando um cavalo	1.7	TRAIN
5065	A mulher usando calça prata, com a boca de sino rosa, e um lenço rosa está andando de bicicleta	A mulher usando calça prata com boca de sino rosa e um cachecol vermelho está andando de bicicleta alegremente	4.7	TRAIN
5066	Um avião está voando pelo ar	Um avião está sendo estacionado no chão	2.9	TRAIN
5067	Uma senhora nua está andando em frente a uma multidão com pintura corporal	Uma velha mulher de topless está coberta de tinta	3.1	TRAIN
5068	Um homem está caminhando na floresta	Um homem está caminhando lentamente na floresta	4.9	TRAIN
5069	Um homem está dirigindo um carro	Uma mulher está mergulhando um camarão na massa	1.0	TRAIN
5070	O homem está tocando um piano	O homem está austeramente tocando um piano	4.6	TRAIN
5071	Um macaco está escovando o cachorro	O macaco está escovando um buldogue	4.4	TRAIN
5072	Uma mulher está cortando carne	Uma mulher está cortando uma cebola	3.5	TRAIN
5073	Os três homens estão dançando	Não tem nenhuma mulher dançando	2.94	TRAIN
5074	A pessoa está incendiando as câmeras	Não tem nenhuma pessoa incendiando as câmeras	3.1	TRAIN
5075	Não tem nenhum menino enchendo um jarro com água	Uma mulher está coletando água da torneira em uma caneca	2.6	TRAIN
5076	Um cachorro branco e um cachorro preto estão correndo lado a lado na grama verde	Um cachorro branco e um preto estão correndo alegremente lado a lado na grama	4.7	TRAIN
5077	Um pequeno trem preto está na sacola de uma menina	Uma mulher asiática na multidão está carregando uma sacola preta	2.1	TRAIN
5078	As crianças da família estão brincando e aguardando	Três crianças asiáticas estão dançando e um homem está olhando	2.3	TRAIN
5079	Uma mulher está dançando	O homem está dançando	3.5	TRAIN
5080	Um leão está andando lentamente	Não tem nenhum leão cansadamente andando ansiosamente em uma jaula	3.5	TRAIN
5081	A mulher está bebendo	A mulher está comendo	3.4	TRAIN
5082	Um cachorro está rolando de um lado para o outro	Um filhote de cachorro está rolando de um lado para outro de costas repetidamente	4.4	TRAIN
5083	Um gato está preso em um ventilador de teto móvel	Um gato está preso na pá de um ventilador que está se movendo	5.0	TRAIN
5084	Um menino está tocando um violão	Um menino está afastando o violão	3.44	TRAIN
5085	Um adolescente está tocando o violão	Um menino está tocando um violão	4.1	TRAIN
5086	Uma mulher está entregando bolas de vôlei para outra mulher	Uma mulher está negando as bolas de vôlei para outra mulher	3.2	TRAIN
5087	Um homem está tocando flauta	Um homem está jogando beisebol com uma flauta	3.3	TRAIN
5088	A criança está imóvel na neve	Uma criança está escorregando na neve	4.2	TRAIN
5089	A pessoa está praticando tocar violão	A pessoa que está praticando não gosta do violão	3.3	TRAIN
5090	Uma pessoa está andando de motocicleta	Uma pessoa não está picando uma cebola	1.1	TRAIN
5091	Não tem nenhuma mulher quebrando ovos em uma tigela	Alguns ingredientes estão sendo misturados em uma tigela por uma pessoa	3.0	TRAIN
5092	Um palhaço está cantando e pessoas estão dançando	Não tem nenhum palhaço cantando	4.3	TRAIN
5093	Várias pessoas estão comendo em mesas vermelhas em um restaurante com luzes roxas lotado	Um grupo de pessoas da Ásia está comendo em um restaurante	3.0	TRAIN
5094	O macaco está praticando artes marciais	Um macaco está chutando a mão enluvada de uma pessoa	3.8	TRAIN
5095	Não tem nenhum homem amarrando um sapato	Um homem está amarrando um sapato	2.9	TRAIN
5096	Uma mulher está descascando uma batata	Não tem nenhuma mulher fatiando um tomate	2.9	TRAIN
5097	Um homem está falhando em fazer um truque de bicicleta em pleno ar	Um homem está fazendo um truque de bicicleta em pleno ar	3.5	TRAIN
5098	Um menino em um morro coberto de neve está vestindo uma blusa vermelha e um chapéu preto e deslizando nos seus joelhos	Um trenó está cheio de crianças	2.7	TRAIN
5099	Um homem está comendo uma pizza	Não tem nenhum homem comendo pizza	3.2	TRAIN
5100	Um homem em uma camisa tingida de roxo está olhando para o homem de camisa preta que está fazendo uma cara engraçada	Um homem está posando para ser observado por outro homem	3.5	TRAIN
5101	Alguns cavalos estão descansando na grama verde	Alguns cavalos estão competindo furiosamente sobre a grama verde e pulando um obstáculo	3.2	TRAIN
5102	O violão está sendo tocado pelo homem	Um homem está tocando um trompete	3.0	TRAIN
5103	Uma pessoa está tocando um violão e cantando	Ninguém está tocando violão e cantando	3.9	TRAIN
5104	Um macaco está escovando o cachorro	Um buldogue está escovando o macaco	3.4	TRAIN
5105	O homem não está martelando um prego com uma câmera	O homem está martelando um prego com uma câmera	3.0	TRAIN
5106	Um homem está fritando comida	Uma pessoa está realizando um truque com cartas	1.0	TRAIN
5107	Não tem nenhum homem executando um truque em uma bicicleta verde	Um homem vestido de preto está andando de bicicleta	2.8	TRAIN
5108	Uma corda está sendo escalada por um homem	Um homem está removendo uma cenoura de uma máquina	1.5	TRAIN
5109	Não tem nenhuma mulher batendo ovos	A mulher está comendo	2.1	TRAIN
5110	Duas pessoas estão passeando dois cachorros com pelagens douradas na neve	Dois homens estão passeando dois cachorros com pelagens douradas na neve	4.6	TRAIN
5111	Um homem está dirigindo um carro	Não tem nenhuma mulher mergulhando um camarão na massa	1.0	TRAIN
5112	Um esquilo está rodando em círculos	Um esquilo está insanamente girando em círculos	4.6	TRAIN
5113	O homem está montando um cavalo	O homem não está montando um cavalo	4.2	TRAIN
5114	Um piano está sendo tocado por alguém	Um homem está tocando um violão	2.1	TRAIN
5115	Um homem solitário está em um estacionamento e está jogando tênis contra um grande muro	Um homem está apontando para um sedã prateado	1.4	TRAIN
5116	Um homem está dançando na estrada	Um homem está parado	2.4	TRAIN
5117	Um cachorro branco e caramelo está correndo pela grama alta e verde	Um cachorro castanho e branco está se movendo pela grama selvagem	3.6	TRAIN
5118	O homem não está fatiando a batata	O homem está fatiando a batata	2.9	TRAIN
5119	Um avião está pousando	Um avião está decolando	3.4	TRAIN
5120	Um menino está batendo em um homem com uma espada	Um menino está batendo em um homem com uma espada de plástico	4.3	TRAIN
5121	Uma menina está caindo no sono	Uma criança está acordando	3.3	TRAIN
5122	Duas crianças jovens estão comendo enroladinhos	Duas crianças jovens estão brincando com um homem comendo enroladinho	3.9	TRAIN
5123	Dois homens estão fazendo um esquete engraçado com um boxeador na frente de uma multidão de pessoas	Alguns meninos estão na frente de pessoas dançando	2.2	TRAIN
5124	Dois salsichas estão brincando com uma bola vermelha	Dois cachorros castanhos estão lutando por um brinquedo vermelho e estão brincando na grama	3.8	TRAIN
5125	Papel e tesoura ambos cortam	O pedaço de papel está sendo cortado	2.8	TRAIN
5126	A carne está sendo despejada em uma frigideira	Uma mulher está desajeitadamente colocando carne em uma frigideira	4.2	TRAIN
5127	O jogador está perdendo a cesta e uma multidão está ao fundo	O jogador está enterrando a bola de basquete e uma multidão está ao fundo	3.9	TRAIN
5128	Os corredores estão competindo em uma corrida	Os corredores estão competindo impetuosamente em torno da pista	4.3	TRAIN
5129	Não tem nenhum gato deslizando de cabeça para baixo debaixo de um sofá	Um gato está deslizando de ponta cabeça para baixo de um sofá	4.6	TRAIN
5130	O cachorro, que é preto e branco, está correndo e uma pessoa está parada atrás dele	Um cachorro pequeno está correndo e seu dono está tentando pegá-lo	3.7	TRAIN
5131	Não tem nenhum cachorro brincando com um brinquedo	Um cachorro está brincando com um brinquedo	4.5	TRAIN
5132	Os gatos estão brincando um com o outro	Dois gatos estão lutando entre si de brincadeira	4.4	TRAIN
5133	Uma pessoa está picando uma cebola	Uma pessoa está andando de motocicleta	1.4	TRAIN
5134	A mulher está tocando a flauta	Uma mulher está guardando uma flauta	3.2	TRAIN
5135	Uma mulher está amalgamando ovos	A mulher está comendo	1.8	TRAIN
5136	Os médicos estão revivendo um homem	O paciente está sendo ajudado pelo médico	3.9	TRAIN
5137	Uma mulher está pensando em um homem	Um homem está dançando	1.5	TRAIN
5138	Vários furões estão escalando para fora da gaiola	Furões estão escalando prateleira acima	3.5	TRAIN
5139	Uma pessoa com equipamento de ciclismo está parada de pé de frente para algumas montanhas	Não tem nenhuma pessoa usando equipamentos de ciclista em pé firmemente em frente às montanhas	3.6	TRAIN
5140	Uma motocicleta está andando de pé no banco do veículo	Um motociclista está de pé no banco de uma motocicleta branca	4.1	TRAIN
5141	Uma pessoa de blusa preta está fazendo truques em uma moto	Uma pessoa está andando de bicicleta em uma só roda	3.3	TRAIN
5142	Alguém está em um cavalo	O homem está sendo derrubado do cavalo	3.4	TRAIN
5143	Um caminhão está descendo rapidamente um morro	Um homem bêbado está molhando cuidadosamente um gato	1.0	TRAIN
5144	Uma menina da Ásia, em frente a uma janela de tijolos, não parece surpresa	Uma menina da Ásia, na frente de uma janela de tijolos, parece surpresa	3.2	TRAIN
5145	Um casal está correndo em direção ao oceano	Um casal está correndo e de mãos dadas	3.5	TRAIN
5146	Uma multidão perto das pessoas está se beijando dois a dois	Duas pessoas estão se beijando perto de uma multidão	3.8	TRAIN
5147	Não há nenhuma mulher cobrindo uma costeleta de porco	Uma mulher está ralando cenouras	1.6	TRAIN
5148	O homem está sendo derrubado do cavalo	Alguém está em um cavalo	3.4	TRAIN
5149	Um homem toca um piano em um concerto	Um homem está tocando um violão	2.8	TRAIN
5150	A mulher está picando alho	Uma mulher está picando brócolis	2.8	TRAIN
5151	Uma mulher está batucando seus dedos	Não tem nenhuma mulher batucando seus dedos	3.0	TRAIN
5152	Um homem está picando rapidamente alguns cogumelos com uma faca	Uma pessoa não está rapidamente picando cogumelos com uma faca	4.0	TRAIN
5153	Os vegetais estão sendo fatiados por um homem	Uma mulher está fatiando uma batata	2.3	TRAIN
5154	Um peixe não está nadando	Alguns peixes estão nadando	3.9	TRAIN
5155	O gato está tomando um pouco de leite	Um filhote de gato está bebendo leite fresco	4.2	TRAIN
5156	Um cara está montando um cavalo	Um homem está andando a cavalo no deserto	4.3	TRAIN
5157	Uma mulher está despejando uma mistura em uma tigela e misturando-a	Uma mulher está preparando uma sautese para os ovos	2.4	TRAIN
5158	Um macaco está andando de bicicleta	Um homem está parando a bicicleta	2.2	TRAIN
5159	Um piano não está sendo tocado por um homem	Um piano está sendo tocado por um homem	3.3	TRAIN
5160	O homem está cortando um prato de papel	Não tem nenhum homem cortando um prato de papel	3.6	TRAIN
5161	Não tem ninguém cortando um tomate	Alguém está cortando um tomate	3.4	TRAIN
5162	Uma pessoa está escovando um gato	Uma pessoa está acariciando o pelo de um gato	3.8	TRAIN
5163	Um cachorro preto e um cachorro castanho claro estão brigando no quintal	Um cachorro preto escuro e um cachorro castanho claro estão brincando no quintal	3.8	TRAIN
5164	O homem não está mexendo o óleo	O homem está mexendo o molho para o frango	2.6	TRAIN
5165	Uma mulher está penteando o cabelo	Uma mulher está cozinhando camarões	1.3	TRAIN
5166	O elefante está sendo montado pela mulher	Não tem nenhum homem imprudentemente andando a cavalo	1.8	TRAIN
5167	Não tem nenhum homem atirando com armas	Um homem está atirando armas	3.3	TRAIN
5168	Duas crianças estão deitadas na neve e estão fazendo anjos de neve	Não tem nenhuma criança deitada na neve e fazendo anjos de neve	3.8	TRAIN
5169	Uma mulher está tocando uma flauta	Uma mulher concentrada está tocando flauta	4.8	TRAIN
5170	Uma mulher está fatiando carne com uma faca	Um homem está espalhando massa	1.1	TRAIN
5171	Um menino está tocando um piano	Um homem está cantando e tocando um violão	2.5	TRAIN
5172	O macaco está praticando artes marciais	Uma pessoa de luvas está chutando a mão de um macaco	3.2	TRAIN
5173	O cantor está saindo da banda	Uma mulher está passando maquiagem cuidadosamente	1.0	TRAIN
5174	Uma mulher está andando a cavalo	Um homem está atirando armas	1.0	TRAIN
5175	Não tem nenhum lêmure comendo	O animal com olhos grandes está comendo	2.3	TRAIN
5176	Uma pessoa está fervendo macarrão	O macarrão está sendo fervido em água por uma mulher	4.4	TRAIN
5177	O homem está apagando o trabalho de outro homem na lousa	O homem está apagando o desenho no quadro	4.0	TRAIN
5178	O óleo está sendo derramado em uma sautese pela mulher	Um macaco está chutando raivosamente um alvo	1.0	TRAIN
5179	Um gato está comendo um pouco de milho	Um gato está se afastando de um pouco de milho	2.7	TRAIN
5180	Uma mulher está escovando sua mão	Uma mulher está picando uma cebola	1.5	TRAIN
5181	Um homem está tocando um violão	Um homem está tocando um piano	2.7	TRAIN
5182	Um homem está falando	Um homem está parado	2.8	TRAIN
5183	Um cabo está sendo escalado por um homem	Uma corda está sendo escalada por um homem	4.2	TRAIN
5184	Um suéter vermelho com uma senhora sorridente é adequado para ser usado com cabelo castanho claro, brincos e um colar	Uma menina adolescente está usando miçangas que são vermelhas	1.92	TRAIN
5185	A senhora está quebrando ovos crus na tigela	A senhora não está quebrando ovos na tigela	3.8	TRAIN
5186	Um homem está apertando os botões de um micro-ondas	Um homem está desligando o micro-ondas	3.3	TRAIN
5187	O homem está tocando o piano com seu nariz	Um homem no teclado está tocando com seu nariz	3.5	TRAIN
5188	Os meninos estão de pé na frente do carro em chamas	Quatro homens jovens estão em pé parados e um carro está explodindo atrás deles	3.3	TRAIN
5189	Um homem está tocando um violão acústico	A mulher está tocando um violão que é elétrico	3.4	TRAIN
5190	Um homem está falando a respeito do palco	Um homem está falando em um pódio	3.7	TRAIN
5191	O homem não está dirigindo um carro	As janelas estão sendo limpas por um homem	1.7	TRAIN
5192	Uma mulher está preparando uma sautese para os ovos	Uma mulher está despejando uma mistura em uma tigela e misturando-a	2.4	TRAIN
5193	Um homem está sendo empurrado em direção aos botões de um micro-ondas	Um homem está ligando o micro-ondas	3.4	TRAIN
5194	Não tem nenhuma mulher fatiando uma cenoura	Uma mulher está fatiando uma cenoura	3.2	TRAIN
5195	O homem não está tocando piano	Um cara está brincando animadamente com uma bola de meia	1.5	TRAIN
5196	Um homem está caindo de um cavalo em uma pista e está jogado na natureza	Um homem está subindo em um cavalo numa pista na natureza	3.8	TRAIN
5197	O gato está lambendo leite de um pires	Um pouco de molho de leite está sendo dado ao gato	3.7	TRAIN
5198	A pessoa está praticando tocar violão	A pessoa não está praticando o violão	4.0	TRAIN
5199	Não tem nenhum homem de terno parado no microfone e cantando	O homem no palco está cantando no microfone	3.3	TRAIN
5200	O macaco está praticando artes marciais	Não tem nenhum macaco chutando a mão com luva de uma pessoa	3.4	TRAIN
5201	Vários clientes estão comendo em um restaurante com luzes roxas lotado	Várias pessoas estão comendo em mesas vermelhas em um restaurante com luzes roxas lotado	4.6	TRAIN
5202	Um homem está chutando uma bola de futebol de campo	Um homem está chutando uma bola de futebol de campo com força	4.5	TRAIN
5203	Uma mulher está fervendo camarões	Uma mulher está penteando o cabelo	1.4	TRAIN
5204	Crianças em camisas vermelhas estão brincando nas folhas	Crianças de camisas vermelhas estão dormindo nas folhas	4.0	TRAIN
5205	Os escritos são sobre uma pessoa desenhando	A pessoa está escrevendo com um lápis	3.2	TRAIN
5206	O homem está intensamente tocando o violão	Uma menina não está tocando o violão	3.4	TRAIN
5207	Um menino pequeno de roupa de ginástica está em uma poça na rua	Um menino pequeno está pulando em uma poça na rua	3.4	TRAIN
5208	Uma mulher está despejando uma mistura em uma tigela e misturando-a	Uma mulher está tirando uma mistura de uma tigela	3.9	TRAIN
5209	Não tem nenhum macaco chutando a mão com luva de uma pessoa	O macaco está praticando artes marciais	3.4	TRAIN
5210	Alguém está tocando o piano	Alguém está dando comida a um animal	1.3	TRAIN
5211	Homens estão serrando troncos	As mulheres estão serrando troncos	4.0	TRAIN
5212	O entrevistador está concedendo uma pausa ao homem	Um carro branco está sendo dirigido por um homem	1.6	TRAIN
5213	A mulher não está despejando óleo em uma sautese	A mulher está despejando óleo em uma sautese	3.6	TRAIN
5214	O palestrante gosta de papagaios	O papagaio está falando no microfone	2.6	TRAIN
5215	As pessoas não estão andando de bote e remando	Quatro pessoas estão flutuando em um bote	4.4	TRAIN
5216	Uma mulher sentada está cantando uma música e tocando violão	Uma mulher em uma pedra está deitada em um cobertor e está lendo um livro	1.9	TRAIN
5217	O homem não está montando um cavalo	O homem está montando um cavalo	4.2	TRAIN
5218	Um homem está entrando em um automóvel	Um homem está entrando em um carro em uma garagem	4.2	TRAIN
5219	Uma criança está batendo em uma bola de beisebol	Um menino pequeno está assistindo uma família que está batendo em uma bola de beisebol	3.7	TRAIN
5220	Uma mulher está adicionando temperos a um pouco de carne	A mulher está adicionando açúcar à carne lentamente	3.9	TRAIN
5221	Um homem está dançando com um capacete usado	Um homem está usando um capacete de proteção e dançando	3.9	TRAIN
5222	Não tem nenhum homem picando alguns cogumelos rapidamente com uma faca	Uma pessoa está picando rapidamente os cogumelos com uma faca	3.7	TRAIN
5223	O homem está atirando facas na árvore	Um homem está do lado de fora e está lançando lâminas em um alvo que está próximo	3.6	TRAIN
5224	A mulher está despejando óleo em uma sautese	Um chimpanzé está perdendo o alvo	1.0	TRAIN
5225	Um macaco está vadeando pelo pântano	Um macaco pequenino está andando pela água	4.1	TRAIN
5226	Um homem e uma mulher estão andando juntos pela cidade	Um homem e uma mulher estão andando pela área arborizada	2.9	TRAIN
5227	Um homem e uma mulher estão caminhando pela floresta	O homem e a mulher não estão andando	3.0	TRAIN
5228	O homem está fazendo um truque de magia	Um homem está extraindo perigosamente facas de uma árvore	2.0	TRAIN
5229	Uma pessoa está penteando o pelo de um gato	Ninguém está escovando o gato	3.7	TRAIN
5230	Carne está sendo picada em pedaços por uma mulher	Carne está sendo costurada por uma mulher	3.25	TRAIN
5231	Crianças cobertas de folhas estão brincando com camisas vermelhas	Três crianças estão pulando nas folhas	3.9	TRAIN
5232	Uma menina está desenhando um homem	O homem está desenhando	2.6	TRAIN
5233	Não tem nenhum homem tocando uma flauta	Um homem está tocando uma flauta	3.5	TRAIN
5234	Um homem está dentro da casa e está jogando lâminas em um alvo próximo	Um homem está do lado de fora e está arremessando lâminas em um alvo próximo	3.23	TRAIN
5235	Um jogador de futebol está tocando piano	Um homem está jogando futebol de campo	2.6	TRAIN
5236	Cinco crianças estão em pé juntas e uma criança tem uma arma	Cinco crianças estão de pé juntas e uma criança tem uma pistola	4.8	TRAIN
5237	O chefe está cuidadosamente despejando óleo dentro de uma frigideira	Não tem nenhum homem despejando líquido em uma panela	3.3	TRAIN
5238	A mulher está mexendo carne em uma tigela	A mulher não está mexendo a carne em uma tigela	3.9	TRAIN
5239	Um homem e uma mulher estão conversando	Um homem e uma mulher não estão comendo	3.0	TRAIN
5240	Uma mulher está cortando um tomate	Um homem está cortando um tomate	3.6	TRAIN
5241	A mulher está pondo o canguru de volta	A mulher está pegando o canguru	3.6	TRAIN
5242	O homem tem uma janela de tempo para se limpar	O homem está dirigindo um carro	1.6	TRAIN
5243	O cavalo marrom está perto de um barril vermelho no rodeio	Uma vaqueira está montando em um barril perto de um cavalo na esquina	3.1	TRAIN
5244	Um homem está misturando o conteúdo de uma tigela	Um homem está chutando uma bola de futebol de campo	1.0	TRAIN
5245	Um cara está brincando animadamente com uma bola de meia	O homem está tocando piano	1.3	TRAIN
5246	Várias pessoas estão em frente a um prédio colorido	Pessoas estão andando dentro de um prédio que possui muitos murais	3.4	TRAIN
5247	Uma menina tem uma camiseta e está mantendo sua boca aberta	Uma menina da Ásia, na frente de uma janela de tijolos, parece surpresa	2.6	TRAIN
5248	O homem não está operando um estenógrafo	Um homem está digitando em uma máquina usada para taquigrafia	3.7	TRAIN
5249	Um cachorro está saltando em um trampolim	Não tem nenhum cachorro saltando em um trampolim	3.4	TRAIN
5250	Não tem nenhum leão andando	Um leão está andando lentamente	3.3	TRAIN
5251	Um homem está falando com uma menina usando uma câmera de internet	Um menino na adolescência está falando com uma menina com uma webcam	4.1	TRAIN
5252	Um homem está descuidadamente espalhando manteiga em um pão de alho	Um homem está espalhando manteiga em um pedaço de pão que é grande	4.0	TRAIN
5253	As pessoas vestindo figurinos estão se reunindo em uma floresta e estão olhando na mesma direção	Uma menina pequena está olhando para uma mulher de fantasia	2.6	TRAIN
5254	Um homem está tocando um teclado eletrônico	Uma flauta está sendo tocada por um homem	3.0	TRAIN
5255	Um homem está correndo na estrada	Não tem nenhum homem correndo na estrada	3.6	TRAIN
5256	Uma pessoa não está rasgando papel	Um homem está cortando um papel	3.1	TRAIN
5257	Uma mulher está removendo ingredientes de uma tigela	Uma mulher está adicionando ingredientes a uma tigela	3.3	TRAIN
5258	Um cachorro castanho está atacando outro animal em frente do homem de calça	Um cachorro castanho está ajudando outro animal na frente do homem de calça	3.67	TRAIN
5259	Uma mulher está tocando flauta	Uma flauta está sendo tocada de maneira adorável por uma menina	3.7	TRAIN
5260	Um macaco está andando de bicicleta	Um homem está andando de bicicleta	3.1	TRAIN
5261	O homem tem uma janela de tempo para se limpar	As janelas estão sendo limpas por um homem	1.75	TRAIN
5262	A pessoa está desenhando	Um homem está tirando uma foto de um desenho	3.3	TRAIN
5263	Um homem está tocando um violão	Um violão está sendo apaixonadamente tocado por um homem	4.5	TRAIN
5264	Um homem está preparando algum prato	A mulher não está fatiando uma cebola com uma faca	1.6	TRAIN
5265	Um pouco de molho de leite está sendo dado ao gato	O gato está lambendo leite de um pires	3.7	TRAIN
5266	Um bebê está lambendo um cachorro	Um cachorro está lambendo um bebê	3.9	TRAIN
5267	Uma mulher está tocando flauta	Uma flauta está sendo tocada por uma menina	4.2	TRAIN
5268	Um homem fazendo uma pose está sendo observado por outro homem	Um homem está posando para ser observado por outro homem	4.8	TRAIN
5269	Uma mulher está fatiando uma berinjela	Não há nenhuma mulher fatiando uma berinjela	3.8	TRAIN
5270	Um homem branco está passeando com um cachorro pela água marrom com dificuldade	Um cachorro que tem pelagem castanha e branca está trotando pelo raso	2.3	TRAIN
5271	As mulheres estão dançando divinamente do lado de fora	Um grupo de pessoas está dançando	4.1	TRAIN
5272	Uma mulher e um homem estão caminhando	Um homem está andando na chuva	3.6	TRAIN
5273	Uma vaqueira está montando em um barril perto de um cavalo na esquina	Uma vaqueira está montando um cavalo e rodeando um barril	2.8	TRAIN
5274	Um avião está voando	Um avião a jato está voando	4.7	TRAIN
5275	Uma pessoa está removendo vegetais picados de uma panela no fogão	Uma pessoa está despejando vegetais picados em uma panela no fogão	3.5	TRAIN
5276	Um homem está picando um tronco com um machado	O homem está cortando o tronco de uma árvore com um machado	4.0	TRAIN
5277	Uma mulher está fatiando carne com uma faca	Uma mulher está fatiando carne com uma faca afiada	4.5	TRAIN
5278	Não tem nenhuma pessoa escrevendo	Uma pessoa está escrevendo	3.62	TRAIN
5279	Um menino está penteando seu cabelo	Uma menina está penteando seu cabelo	3.4	TRAIN
5280	Duas pessoas estão se beijando perto de uma multidão	Duas pessoas estão se beijando apaixonadamente perto de uma multidão	4.4	TRAIN
5281	Um homem está pensando	Uma pessoa está dançando	1.1	TRAIN
5282	O homem está escalando no bosque	O homem está andando alegremente na floresta	4.8	TRAIN
5283	O jogador está enterrando a bola de basquete e uma multidão está ao fundo	O jogo de basquete consiste em uma bola sendo enterrada por um homem com uma camisa de time	3.6	TRAIN
5284	Uma pessoa está usando um chapéu e está sentada na grama	Um homem velho está sentado em um campo	2.8	TRAIN
5285	A bola de futebol está entre os pés de um menino que está deitado na grama	O menino na grama está deitado e está segurando a bola de futebol entre seus pés	4.4	TRAIN
5286	Algumas pessoas estão cantando	Um grupo de pessoas está em silêncio	2.1	TRAIN
5287	O carro do motorista é estacionado por um homem	O homem está dirigindo um carro	3.4	TRAIN
5288	Alguns cavalos estão descansando na grama verde	Os jóqueis estão correndo a cavalos no campo, que é completamente verde	2.9	TRAIN
5289	Não tem nenhum cachorro pulando no ar	Um cachorro está saltando alto no ar e outro está observando	3.3	TRAIN
5290	Não tem nenhum homem vestido de preto e andando de bicicleta verde	Um homem vestido de preto está andando de bicicleta	3.2	TRAIN
5291	Uma mulher está guardando cenouras	Uma mulher está ralando cenouras	3.46	TRAIN
5292	Quatro pessoas estão flutuando em um bote	Algumas pessoas estão navegando e remando um bote	4.1	TRAIN
5293	Algumas mulheres estão dançando	Alguns homens estão dançando	3.5	TRAIN
5294	Uma mulher está coletando água da torneira em uma caneca	Não tem nenhum menino enchendo um jarro com água	2.6	TRAIN
5295	A mulher está cortando um vegetal	Não há nenhuma mulher fatiando uma berinjela	3.0	TRAIN
5296	Uma tartaruga de mar está procurando por comida	Uma tartaruga de mar está procurando peixes	4.5	TRAIN
